Timestamp,1. What is your age group?,2. What is your occupation?,3. At what time of day did the incident occur?,4. Where did the incident occur?,5. How crowded was the location at the time of the incident?,6. What was the lighting condition in the area?,7. Was any form of security present at the location?,8. Were you familiar with the area where the incident occurred?,9. What type of harassment did you experience?,10. How often have you experienced harassment in similar situations?,11. How safe did you feel during the incident?,"12. Overall, how would you rate the risk level of harassment in that situation?"
-1.3254455128833116,-0.23397725783406367,0.038096965887972914,0.05082464932502683,-1.1857398652444158,0.12409027430917616,0.7758801774444579,-0.2795084971874738,0.438804627793544,0.7438034941304621,0.8861025711789663,-1.8950108267934043,0
-1.2953217512268727,-1.1019574078636547,1.4984806582602699,0.7814289833722871,-1.1857398652444158,-0.6269824386147851,0.7758801774444579,0.63887656499994,1.1300721921258394,-0.08665671776277215,-1.843409813256242,-0.2056600897295167,2
-1.2651979895704337,-0.23397725783406367,1.4984806582602699,0.05082464932502683,-1.1857398652444158,-0.6269824386147851,-0.03526728079293007,-0.2795084971874738,0.438804627793544,0.7438034941304621,-0.9335723517778393,-0.2056600897295167,2
-1.2350742279139948,0.6340028921955274,-0.6920948802981757,1.5120333174195473,-2.0022673173588337,-1.3780551515387465,-1.6575621972677061,-1.1978935593748876,-0.25246293653875146,-1.7475771415492407,1.7959400326573691,-1.8950108267934043,3
-1.2049504662575559,-1.1019574078636547,0.7682888120741215,0.7814289833722871,-0.36921241312999775,1.6262357001570988,-0.03526728079293007,0.63887656499994,1.1300721921258394,0.7438034941304621,0.8861025711789663,0.639015278802427,1
-1.1748267046011172,-1.1019574078636547,0.7682888120741215,-1.4103840187694936,-0.36921241312999775,-0.6269824386147851,-0.846414739030318,-0.2795084971874738,-0.25246293653875146,-0.08665671776277215,-0.023734890299436456,1.4836906473343707,0
-1.1447029429446782,-1.1019574078636547,0.7682888120741215,0.05082464932502683,-0.36921241312999775,-0.6269824386147851,0.7758801774444579,0.63887656499994,1.1300721921258394,-0.08665671776277215,-0.023734890299436456,1.4836906473343707,1
-1.1145791812882393,-1.1019574078636547,0.7682888120741215,0.7814289833722871,-0.36921241312999775,0.12409027430917616,-0.846414739030318,1.5572616271873538,-1.6349980652033425,-0.08665671776277215,-0.023734890299436456,0.639015278802427,1
-1.0844554196318004,-1.1019574078636547,0.7682888120741215,1.5120333174195473,-0.36921241312999775,-0.6269824386147851,1.587027635681846,0.63887656499994,1.1300721921258394,1.5742637060236964,-0.023734890299436456,1.4836906473343707,2
-1.0543316579753614,-0.23397725783406367,-1.4222867264843242,0.05082464932502683,0.44731503898442027,-1.3780551515387465,-0.03526728079293007,-1.1978935593748876,-1.6349980652033425,0.7438034941304621,-1.843409813256242,0.639015278802427,0
-1.0242078963189225,-1.1019574078636547,1.4984806582602699,1.5120333174195473,-0.36921241312999775,0.12409027430917616,0.7758801774444579,-1.1978935593748876,-0.9437305008710469,-0.08665671776277215,-0.9335723517778393,1.4836906473343707,0
-0.9940841346624837,1.5019830422251184,-0.6920948802981757,0.7814289833722871,1.2638424910988382,-1.3780551515387465,0.7758801774444579,1.5572616271873538,-0.9437305008710469,0.7438034941304621,-1.843409813256242,-1.0503354582614604,1
-0.9639603730060448,-0.23397725783406367,0.7682888120741215,0.05082464932502683,0.44731503898442027,0.12409027430917616,1.587027635681846,-1.1978935593748876,1.1300721921258394,-0.9171169296560064,-0.9335723517778393,0.639015278802427,0
-0.9338366113496058,-0.23397725783406367,-1.4222867264843242,-1.4103840187694936,0.44731503898442027,1.6262357001570988,1.587027635681846,0.63887656499994,0.438804627793544,0.7438034941304621,-0.023734890299436456,0.639015278802427,2
-0.903712849693167,0.6340028921955274,-1.4222867264843242,0.05082464932502683,0.44731503898442027,-0.6269824386147851,-0.03526728079293007,0.63887656499994,1.1300721921258394,-0.08665671776277215,-0.9335723517778393,1.4836906473343707,2
-0.8735890880367281,-1.1019574078636547,0.7682888120741215,0.7814289833722871,-0.36921241312999775,-0.6269824386147851,0.7758801774444579,-1.1978935593748876,1.1300721921258394,1.5742637060236964,-0.9335723517778393,-0.2056600897295167,0
-0.8434653263802891,-0.23397725783406367,0.038096965887972914,-0.6797796847222334,1.2638424910988382,-1.3780551515387465,-0.03526728079293007,-1.1978935593748876,1.1300721921258394,-0.9171169296560064,-0.9335723517778393,1.4836906473343707,0
-0.8133415647238502,-0.23397725783406367,-1.4222867264843242,-1.4103840187694936,0.44731503898442027,0.12409027430917616,0.7758801774444579,0.63887656499994,1.1300721921258394,0.7438034941304621,-0.023734890299436456,-1.0503354582614604,0
-0.7832178030674114,-0.23397725783406367,-1.4222867264843242,-1.4103840187694936,-0.36921241312999775,-0.6269824386147851,1.587027635681846,0.63887656499994,1.1300721921258394,-1.7475771415492407,0.8861025711789663,0.639015278802427,1
-0.7530940414109725,-0.23397725783406367,-1.4222867264843242,0.7814289833722871,0.44731503898442027,-0.6269824386147851,1.587027635681846,1.5572616271873538,0.438804627793544,-0.9171169296560064,0.8861025711789663,0.639015278802427,2
-0.7229702797545335,-1.1019574078636547,-1.4222867264843242,-1.4103840187694936,0.44731503898442027,-0.6269824386147851,0.7758801774444579,1.5572616271873538,1.1300721921258394,-0.08665671776277215,-0.023734890299436456,-0.2056600897295167,2
-0.6928465180980947,-1.1019574078636547,0.7682888120741215,-1.4103840187694936,-0.36921241312999775,1.6262357001570988,0.7758801774444579,1.5572616271873538,-1.6349980652033425,-0.08665671776277215,-0.023734890299436456,0.639015278802427,1
-0.6627227564416558,-0.23397725783406367,1.4984806582602699,0.05082464932502683,-1.1857398652444158,0.12409027430917616,-0.03526728079293007,-0.2795084971874738,0.438804627793544,0.7438034941304621,0.8861025711789663,-0.2056600897295167,1
-0.6325989947852169,-1.1019574078636547,-1.4222867264843242,0.05082464932502683,0.44731503898442027,1.6262357001570988,0.7758801774444579,-0.2795084971874738,0.438804627793544,-0.08665671776277215,-0.023734890299436456,-1.0503354582614604,0
-0.6024752331287779,0.6340028921955274,0.038096965887972914,-0.6797796847222334,-1.1857398652444158,1.6262357001570988,-0.846414739030318,-1.1978935593748876,0.438804627793544,0.7438034941304621,0.8861025711789663,-1.0503354582614604,2
-0.5723514714723391,-0.23397725783406367,0.038096965887972914,-1.4103840187694936,-1.1857398652444158,-0.6269824386147851,-0.03526728079293007,-0.2795084971874738,-1.6349980652033425,1.5742637060236964,-1.843409813256242,1.4836906473343707,4
-0.5422277098159002,-1.1019574078636547,0.7682888120741215,-0.6797796847222334,-0.36921241312999775,1.6262357001570988,-0.03526728079293007,-0.2795084971874738,-1.6349980652033425,-0.08665671776277215,-0.9335723517778393,0.639015278802427,1
-0.5121039481594613,-0.23397725783406367,0.038096965887972914,0.7814289833722871,0.44731503898442027,1.6262357001570988,1.587027635681846,-0.2795084971874738,-1.6349980652033425,0.7438034941304621,-0.023734890299436456,-0.2056600897295167,2
-0.4819801865030224,1.5019830422251184,1.4984806582602699,0.05082464932502683,1.2638424910988382,-0.6269824386147851,0.7758801774444579,-0.2795084971874738,0.438804627793544,-0.9171169296560064,0.8861025711789663,-0.2056600897295167,1
-0.4518564248465835,0.6340028921955274,-1.4222867264843242,0.05082464932502683,1.2638424910988382,1.6262357001570988,-0.846414739030318,-1.1978935593748876,1.1300721921258394,-0.08665671776277215,-0.9335723517778393,-1.0503354582614604,0
-0.4217326631901446,0.6340028921955274,0.038096965887972914,0.05082464932502683,0.44731503898442027,1.6262357001570988,-0.846414739030318,1.5572616271873538,0.438804627793544,-0.9171169296560064,1.7959400326573691,-0.2056600897295167,3
-0.3916089015337057,-1.1019574078636547,0.038096965887972914,0.7814289833722871,0.44731503898442027,0.12409027430917616,-0.03526728079293007,-0.2795084971874738,0.438804627793544,1.5742637060236964,-0.023734890299436456,-0.2056600897295167,2
-0.36148513987726677,1.5019830422251184,1.4984806582602699,-1.4103840187694936,-0.36921241312999775,-0.6269824386147851,-0.846414739030318,-0.2795084971874738,-0.25246293653875146,0.7438034941304621,-0.9335723517778393,-1.0503354582614604,1
-0.3313613782208279,1.5019830422251184,-1.4222867264843242,0.05082464932502683,1.2638424910988382,0.12409027430917616,0.7758801774444579,-0.2795084971874738,1.1300721921258394,-0.08665671776277215,-0.023734890299436456,0.639015278802427,2
-0.30123761656438897,1.5019830422251184,0.038096965887972914,0.05082464932502683,1.2638424910988382,1.6262357001570988,-0.846414739030318,0.63887656499994,-0.25246293653875146,-0.9171169296560064,0.8861025711789663,-1.0503354582614604,2
-0.2711138549079501,0.6340028921955274,0.038096965887972914,-1.4103840187694936,0.44731503898442027,-0.6269824386147851,-1.6575621972677061,-0.2795084971874738,-1.6349980652033425,-0.08665671776277215,-0.023734890299436456,0.639015278802427,2
-0.2409900932515112,0.6340028921955274,-1.4222867264843242,-1.4103840187694936,0.44731503898442027,-0.6269824386147851,1.587027635681846,-0.2795084971874738,1.1300721921258394,0.7438034941304621,0.8861025711789663,1.4836906473343707,1
-0.2108663315950723,1.5019830422251184,-1.4222867264843242,-1.4103840187694936,-1.1857398652444158,-1.3780551515387465,-0.03526728079293007,-0.2795084971874738,-0.25246293653875146,-0.9171169296560064,-0.023734890299436456,0.639015278802427,2
-0.18074256993863339,-1.1019574078636547,0.038096965887972914,-0.6797796847222334,-2.0022673173588337,0.12409027430917616,1.587027635681846,-0.2795084971874738,0.438804627793544,-0.9171169296560064,-0.023734890299436456,-0.2056600897295167,2
-0.15061880828219448,0.6340028921955274,-1.4222867264843242,1.5120333174195473,0.44731503898442027,-0.6269824386147851,1.587027635681846,1.5572616271873538,0.438804627793544,-0.08665671776277215,0.8861025711789663,-0.2056600897295167,2
-0.1204950466257556,-0.23397725783406367,0.038096965887972914,-1.4103840187694936,0.44731503898442027,-0.6269824386147851,-0.03526728079293007,-0.2795084971874738,1.1300721921258394,-0.9171169296560064,0.8861025711789663,-0.2056600897295167,2
-0.09037128496931669,1.5019830422251184,-0.6920948802981757,0.05082464932502683,-2.0022673173588337,-0.6269824386147851,-0.03526728079293007,-1.1978935593748876,1.1300721921258394,-0.9171169296560064,0.8861025711789663,-1.8950108267934043,3
-0.0602475233128778,-0.23397725783406367,0.038096965887972914,-0.6797796847222334,1.2638424910988382,-0.6269824386147851,0.7758801774444579,-1.1978935593748876,1.1300721921258394,-1.7475771415492407,-0.023734890299436456,-1.8950108267934043,1
-0.0301237616564389,0.6340028921955274,0.038096965887972914,-1.4103840187694936,-1.1857398652444158,-0.6269824386147851,-1.6575621972677061,-0.2795084971874738,0.438804627793544,-0.9171169296560064,-0.023734890299436456,0.639015278802427,2
0.0,-1.1019574078636547,0.7682888120741215,0.7814289833722871,0.44731503898442027,0.12409027430917616,-0.03526728079293007,-1.1978935593748876,-0.25246293653875146,-1.7475771415492407,0.8861025711789663,0.639015278802427,2
0.0301237616564389,-0.23397725783406367,0.038096965887972914,1.5120333174195473,-0.36921241312999775,0.8751629872331375,1.587027635681846,-0.2795084971874738,-1.6349980652033425,-0.9171169296560064,-0.023734890299436456,-0.2056600897295167,4
0.0602475233128778,1.5019830422251184,-1.4222867264843242,-1.4103840187694936,-2.0022673173588337,1.6262357001570988,-1.6575621972677061,-1.1978935593748876,1.1300721921258394,-0.9171169296560064,1.7959400326573691,-0.2056600897295167,2
0.09037128496931669,0.6340028921955274,-1.4222867264843242,0.05082464932502683,1.2638424910988382,-0.6269824386147851,-0.846414739030318,0.63887656499994,-0.25246293653875146,0.7438034941304621,-0.023734890299436456,-1.0503354582614604,0
0.1204950466257556,-0.23397725783406367,0.038096965887972914,-1.4103840187694936,-2.0022673173588337,0.12409027430917616,-0.846414739030318,-1.1978935593748876,-0.9437305008710469,-0.08665671776277215,-1.843409813256242,-0.2056600897295167,3
0.15061880828219448,-0.23397725783406367,-0.6920948802981757,1.5120333174195473,1.2638424910988382,0.12409027430917616,0.7758801774444579,-1.1978935593748876,-0.9437305008710469,-0.9171169296560064,-0.9335723517778393,-0.2056600897295167,2
0.18074256993863339,-0.23397725783406367,-1.4222867264843242,-1.4103840187694936,1.2638424910988382,1.6262357001570988,0.7758801774444579,-1.1978935593748876,-0.9437305008710469,1.5742637060236964,0.8861025711789663,-1.0503354582614604,1
0.2108663315950723,1.5019830422251184,-1.4222867264843242,0.7814289833722871,0.44731503898442027,1.6262357001570988,1.587027635681846,-1.1978935593748876,-0.9437305008710469,-0.08665671776277215,-1.843409813256242,1.4836906473343707,4
0.2409900932515112,2.3699631922547097,1.4984806582602699,-1.4103840187694936,0.44731503898442027,-0.6269824386147851,-0.03526728079293007,-1.1978935593748876,0.438804627793544,-1.7475771415492407,-0.023734890299436456,-0.2056600897295167,0
0.2711138549079501,-0.23397725783406367,0.7682888120741215,0.7814289833722871,-1.1857398652444158,-0.6269824386147851,-0.03526728079293007,1.5572616271873538,-0.9437305008710469,1.5742637060236964,-1.843409813256242,-0.2056600897295167,2
0.30123761656438897,-1.1019574078636547,0.7682888120741215,1.5120333174195473,-0.36921241312999775,-0.6269824386147851,-0.846414739030318,0.63887656499994,-1.6349980652033425,0.7438034941304621,-0.023734890299436456,-1.8950108267934043,2
0.3313613782208279,0.6340028921955274,0.038096965887972914,-0.6797796847222334,-1.1857398652444158,-0.6269824386147851,-1.6575621972677061,-1.1978935593748876,-1.6349980652033425,-0.9171169296560064,-0.023734890299436456,0.639015278802427,1
0.36148513987726677,-0.23397725783406367,0.038096965887972914,0.7814289833722871,0.44731503898442027,0.8751629872331375,-0.846414739030318,1.5572616271873538,-0.25246293653875146,1.5742637060236964,-0.023734890299436456,-1.0503354582614604,1
0.3916089015337057,-1.1019574078636547,0.7682888120741215,1.5120333174195473,-0.36921241312999775,-0.6269824386147851,-0.846414739030318,0.63887656499994,-1.6349980652033425,0.7438034941304621,-0.023734890299436456,-1.8950108267934043,2
0.4217326631901446,-0.23397725783406367,0.7682888120741215,0.7814289833722871,-1.1857398652444158,-0.6269824386147851,-0.03526728079293007,1.5572616271873538,-0.9437305008710469,1.5742637060236964,-1.843409813256242,-0.2056600897295167,2
0.4518564248465835,-0.23397725783406367,0.038096965887972914,-0.6797796847222334,1.2638424910988382,-0.6269824386147851,0.7758801774444579,-1.1978935593748876,1.1300721921258394,-1.7475771415492407,-0.023734890299436456,-1.8950108267934043,1
0.4819801865030224,2.3699631922547097,1.4984806582602699,-1.4103840187694936,0.44731503898442027,-0.6269824386147851,-0.03526728079293007,-1.1978935593748876,0.438804627793544,-1.7475771415492407,-0.023734890299436456,-0.2056600897295167,0
0.5121039481594613,1.5019830422251184,-1.4222867264843242,0.05082464932502683,1.2638424910988382,0.12409027430917616,0.7758801774444579,-0.2795084971874738,1.1300721921258394,-0.08665671776277215,-0.023734890299436456,0.639015278802427,2
0.5422277098159002,0.6340028921955274,0.038096965887972914,-0.6797796847222334,-1.1857398652444158,1.6262357001570988,-0.846414739030318,-1.1978935593748876,0.438804627793544,0.7438034941304621,0.8861025711789663,-1.0503354582614604,2
0.5723514714723391,0.6340028921955274,-0.6920948802981757,1.5120333174195473,-2.0022673173588337,-1.3780551515387465,-1.6575621972677061,-1.1978935593748876,-0.25246293653875146,-1.7475771415492407,1.7959400326573691,-1.8950108267934043,3
0.6024752331287779,2.3699631922547097,1.4984806582602699,-1.4103840187694936,0.44731503898442027,-0.6269824386147851,-0.03526728079293007,-1.1978935593748876,0.438804627793544,-1.7475771415492407,-0.023734890299436456,-0.2056600897295167,0
0.6325989947852169,-0.23397725783406367,-1.4222867264843242,-1.4103840187694936,-0.36921241312999775,-0.6269824386147851,1.587027635681846,0.63887656499994,1.1300721921258394,-1.7475771415492407,0.8861025711789663,0.639015278802427,1
0.6627227564416558,0.6340028921955274,0.038096965887972914,-1.4103840187694936,0.44731503898442027,-0.6269824386147851,-1.6575621972677061,-0.2795084971874738,-1.6349980652033425,-0.08665671776277215,-0.023734890299436456,0.639015278802427,2
0.6928465180980947,1.5019830422251184,-1.4222867264843242,0.05082464932502683,1.2638424910988382,0.12409027430917616,0.7758801774444579,-0.2795084971874738,1.1300721921258394,-0.08665671776277215,-0.023734890299436456,0.639015278802427,2
0.7229702797545335,-0.23397725783406367,0.038096965887972914,0.7814289833722871,0.44731503898442027,0.8751629872331375,-0.846414739030318,1.5572616271873538,-0.25246293653875146,1.5742637060236964,-0.023734890299436456,-1.0503354582614604,1
0.7530940414109725,1.5019830422251184,1.4984806582602699,0.05082464932502683,-0.36921241312999775,0.12409027430917616,-1.6575621972677061,0.63887656499994,-0.25246293653875146,-0.08665671776277215,0.8861025711789663,1.4836906473343707,3
0.7832178030674114,-0.23397725783406367,0.7682888120741215,0.7814289833722871,-1.1857398652444158,-0.6269824386147851,-0.03526728079293007,1.5572616271873538,-0.9437305008710469,1.5742637060236964,-1.843409813256242,-0.2056600897295167,2
0.8133415647238502,0.6340028921955274,0.038096965887972914,-0.6797796847222334,-1.1857398652444158,-0.6269824386147851,-1.6575621972677061,-1.1978935593748876,-1.6349980652033425,-0.9171169296560064,-0.023734890299436456,0.639015278802427,1
0.8434653263802891,-1.1019574078636547,0.7682888120741215,0.7814289833722871,-0.36921241312999775,1.6262357001570988,-0.03526728079293007,0.63887656499994,1.1300721921258394,0.7438034941304621,0.8861025711789663,0.639015278802427,1
0.8735890880367281,-0.23397725783406367,0.038096965887972914,1.5120333174195473,-0.36921241312999775,0.8751629872331375,1.587027635681846,-0.2795084971874738,-1.6349980652033425,-0.9171169296560064,-0.023734890299436456,-0.2056600897295167,4
0.903712849693167,0.6340028921955274,-1.4222867264843242,1.5120333174195473,0.44731503898442027,-0.6269824386147851,1.587027635681846,1.5572616271873538,0.438804627793544,-0.08665671776277215,0.8861025711789663,-0.2056600897295167,2
0.9338366113496058,-0.23397725783406367,0.038096965887972914,-0.6797796847222334,1.2638424910988382,-0.6269824386147851,0.7758801774444579,-1.1978935593748876,1.1300721921258394,-1.7475771415492407,-0.023734890299436456,-1.8950108267934043,1
0.9639603730060448,-0.23397725783406367,0.038096965887972914,0.7814289833722871,0.44731503898442027,1.6262357001570988,1.587027635681846,-0.2795084971874738,-1.6349980652033425,0.7438034941304621,-0.023734890299436456,-0.2056600897295167,2
0.9940841346624837,0.6340028921955274,-1.4222867264843242,0.05082464932502683,1.2638424910988382,-0.6269824386147851,-0.846414739030318,0.63887656499994,-0.25246293653875146,0.7438034941304621,-0.023734890299436456,-1.0503354582614604,0
1.0242078963189225,1.5019830422251184,1.4984806582602699,0.05082464932502683,-0.36921241312999775,0.12409027430917616,-1.6575621972677061,0.63887656499994,-0.25246293653875146,-0.08665671776277215,0.8861025711789663,1.4836906473343707,3
1.0543316579753614,-1.1019574078636547,0.7682888120741215,0.7814289833722871,1.2638424910988382,1.6262357001570988,-0.03526728079293007,-1.1978935593748876,0.438804627793544,0.7438034941304621,0.8861025711789663,-0.2056600897295167,0
1.0844554196318004,0.6340028921955274,-1.4222867264843242,0.05082464932502683,1.2638424910988382,-0.6269824386147851,-0.846414739030318,0.63887656499994,-0.25246293653875146,0.7438034941304621,-0.023734890299436456,-1.0503354582614604,0
1.1145791812882393,-1.1019574078636547,0.7682888120741215,0.7814289833722871,1.2638424910988382,1.6262357001570988,-0.03526728079293007,-1.1978935593748876,0.438804627793544,0.7438034941304621,0.8861025711789663,-0.2056600897295167,0
1.1447029429446782,-0.23397725783406367,0.038096965887972914,-0.6797796847222334,1.2638424910988382,-0.6269824386147851,0.7758801774444579,-1.1978935593748876,1.1300721921258394,-1.7475771415492407,-0.023734890299436456,-1.8950108267934043,1
1.1748267046011172,1.5019830422251184,-1.4222867264843242,-1.4103840187694936,-1.1857398652444158,-1.3780551515387465,-0.03526728079293007,-0.2795084971874738,-0.25246293653875146,-0.9171169296560064,-0.023734890299436456,0.639015278802427,2
1.2049504662575559,1.5019830422251184,-0.6920948802981757,0.7814289833722871,1.2638424910988382,-1.3780551515387465,0.7758801774444579,1.5572616271873538,-0.9437305008710469,0.7438034941304621,-1.843409813256242,-1.0503354582614604,1
1.2350742279139948,-1.1019574078636547,0.7682888120741215,0.7814289833722871,-0.36921241312999775,0.12409027430917616,-0.846414739030318,1.5572616271873538,-1.6349980652033425,-0.08665671776277215,-0.023734890299436456,0.639015278802427,1
1.2651979895704337,-0.23397725783406367,0.038096965887972914,-1.4103840187694936,0.44731503898442027,-0.6269824386147851,-0.03526728079293007,-0.2795084971874738,1.1300721921258394,-0.9171169296560064,0.8861025711789663,-0.2056600897295167,2
1.2953217512268727,0.6340028921955274,-1.4222867264843242,0.05082464932502683,1.2638424910988382,1.6262357001570988,-0.846414739030318,-1.1978935593748876,1.1300721921258394,-0.08665671776277215,-0.9335723517778393,-1.0503354582614604,0
1.3254455128833116,-1.1019574078636547,0.7682888120741215,0.05082464932502683,0.44731503898442027,1.6262357001570988,-0.03526728079293007,0.63887656499994,0.438804627793544,-0.08665671776277215,0.8861025711789663,-0.2056600897295167,4
1.3555692745397505,-0.23397725783406367,1.4984806582602699,0.05082464932502683,-1.1857398652444158,-0.6269824386147851,-0.03526728079293007,-0.2795084971874738,0.438804627793544,0.7438034941304621,-0.9335723517778393,-0.2056600897295167,2
1.3856930361961894,0.6340028921955274,-0.6920948802981757,1.5120333174195473,-2.0022673173588337,-1.3780551515387465,-1.6575621972677061,-1.1978935593748876,-0.25246293653875146,-1.7475771415492407,1.7959400326573691,-1.8950108267934043,3
1.4158167978526282,-1.1019574078636547,0.038096965887972914,0.7814289833722871,0.44731503898442027,0.12409027430917616,-0.03526728079293007,-0.2795084971874738,0.438804627793544,1.5742637060236964,-0.023734890299436456,-0.2056600897295167,2
1.445940559509067,-0.23397725783406367,0.038096965887972914,-1.4103840187694936,-1.1857398652444158,-0.6269824386147851,-0.03526728079293007,-0.2795084971874738,-1.6349980652033425,1.5742637060236964,-1.843409813256242,1.4836906473343707,4
1.476064321165506,-1.1019574078636547,0.7682888120741215,0.7814289833722871,-0.36921241312999775,-0.6269824386147851,-0.846414739030318,0.63887656499994,-1.6349980652033425,-0.9171169296560064,1.7959400326573691,0.639015278802427,2
1.506188082821945,1.5019830422251184,-1.4222867264843242,-1.4103840187694936,-2.0022673173588337,1.6262357001570988,-1.6575621972677061,-1.1978935593748876,1.1300721921258394,-0.9171169296560064,1.7959400326573691,-0.2056600897295167,2
1.5363118444783839,-1.1019574078636547,0.7682888120741215,0.7814289833722871,1.2638424910988382,0.12409027430917616,-0.846414739030318,1.5572616271873538,1.1300721921258394,1.5742637060236964,-0.9335723517778393,-0.2056600897295167,1
1.5664356061348228,1.5019830422251184,1.4984806582602699,-1.4103840187694936,-0.36921241312999775,-0.6269824386147851,-0.846414739030318,-0.2795084971874738,-0.25246293653875146,0.7438034941304621,-0.9335723517778393,-1.0503354582614604,1
1.5965593677912617,-1.1019574078636547,-1.4222867264843242,-1.4103840187694936,0.44731503898442027,-0.6269824386147851,0.7758801774444579,1.5572616271873538,1.1300721921258394,-0.08665671776277215,-0.023734890299436456,-0.2056600897295167,2
1.6266831294477004,-0.23397725783406367,-1.4222867264843242,0.05082464932502683,0.44731503898442027,-1.3780551515387465,-0.03526728079293007,-1.1978935593748876,-1.6349980652033425,0.7438034941304621,-1.843409813256242,0.639015278802427,0
1.6568068911041394,-0.23397725783406367,0.038096965887972914,-1.4103840187694936,-2.0022673173588337,0.12409027430917616,-0.846414739030318,-1.1978935593748876,-0.9437305008710469,-0.08665671776277215,-1.843409813256242,-0.2056600897295167,3
1.6869306527605783,1.5019830422251184,-1.4222867264843242,0.05082464932502683,1.2638424910988382,0.12409027430917616,0.7758801774444579,-0.2795084971874738,1.1300721921258394,-0.08665671776277215,-0.023734890299436456,0.639015278802427,2
1.7170544144170172,-1.1019574078636547,0.7682888120741215,0.7814289833722871,1.2638424910988382,1.6262357001570988,-0.03526728079293007,-1.1978935593748876,0.438804627793544,0.7438034941304621,0.8861025711789663,-0.2056600897295167,0
